STATION,NAME,DATE,TAVG,TMAX,TMIN
MUZAFFARABAD001,MUZAFFARABAD,1986-07-25,,35,22.6
MUZAFFARABAD001,MUZAFFARABAD,1986-07-26,,36.5,23.9
MUZAFFARABAD001,MUZAFFARABAD,1986-07-27,,36.5,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-07-28,,28.4,21.7
MUZAFFARABAD001,MUZAFFARABAD,1986-07-29,,32.5,22.8
MUZAFFARABAD001,MUZAFFARABAD,1986-07-30,,36.3,23.9
MUZAFFARABAD001,MUZAFFARABAD,1986-07-31,,36.5,23.5
MUZAFFARABAD001,MUZAFFARABAD,1986-08-01,,30.7,24.3
MUZAFFARABAD001,MUZAFFARABAD,1986-08-02,,26.2,23.6
MUZAFFARABAD001,MUZAFFARABAD,1986-08-03,,26.4,24.2
MUZAFFARABAD001,MUZAFFARABAD,1986-08-04,,31,22.1
MUZAFFARABAD001,MUZAFFARABAD,1986-08-05,,24,21.7
MUZAFFARABAD001,MUZAFFARABAD,1986-08-06,,26.4,21.8
MUZAFFARABAD001,MUZAFFARABAD,1986-08-07,,29.2,22.3
MUZAFFARABAD001,MUZAFFARABAD,1986-08-08,,29.6,22.2
MUZAFFARABAD001,MUZAFFARABAD,1986-08-09,,35.7,23.7
MUZAFFARABAD001,MUZAFFARABAD,1986-08-10,,26,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-08-11,,35,23.3
MUZAFFARABAD001,MUZAFFARABAD,1986-08-12,,36.5,24.4
MUZAFFARABAD001,MUZAFFARABAD,1986-08-13,,36.4,25
MUZAFFARABAD001,MUZAFFARABAD,1986-08-14,,35.8,21.7
MUZAFFARABAD001,MUZAFFARABAD,1986-08-15,,35.9,24.4
MUZAFFARABAD001,MUZAFFARABAD,1986-08-16,,36.4,25
MUZAFFARABAD001,MUZAFFARABAD,1986-08-17,,36,25.6
MUZAFFARABAD001,MUZAFFARABAD,1986-08-18,,36.7,25.3
MUZAFFARABAD001,MUZAFFARABAD,1986-08-19,,32.4,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-08-20,,24,21.7
MUZAFFARABAD001,MUZAFFARABAD,1986-08-21,,29.5,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-08-22,,33.5,21.7
MUZAFFARABAD001,MUZAFFARABAD,1986-08-23,,36.1,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-08-24,,36,22.2
MUZAFFARABAD001,MUZAFFARABAD,1986-08-25,,36,20.3
MUZAFFARABAD001,MUZAFFARABAD,1986-08-26,,35,20
MUZAFFARABAD001,MUZAFFARABAD,1986-08-27,,33.5,18.9
MUZAFFARABAD001,MUZAFFARABAD,1986-08-28,,34,20.4
MUZAFFARABAD001,MUZAFFARABAD,1986-08-29,,36,22.2
MUZAFFARABAD001,MUZAFFARABAD,1986-08-30,,36.1,22.2
MUZAFFARABAD001,MUZAFFARABAD,1986-08-31,,36.5,20.6
MUZAFFARABAD001,MUZAFFARABAD,1986-09-01,,36.5,21.8
MUZAFFARABAD001,MUZAFFARABAD,1986-09-02,,37,22.3
MUZAFFARABAD001,MUZAFFARABAD,1986-09-03,,38,23.1
MUZAFFARABAD001,MUZAFFARABAD,1986-09-04,,37,22.8
MUZAFFARABAD001,MUZAFFARABAD,1986-09-05,,36.7,19.7
MUZAFFARABAD001,MUZAFFARABAD,1986-09-06,,35,21.2
MUZAFFARABAD001,MUZAFFARABAD,1986-09-07,,31,18.3
MUZAFFARABAD001,MUZAFFARABAD,1986-09-08,,36,18.9
MUZAFFARABAD001,MUZAFFARABAD,1986-09-09,,37,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-09-10,,32.2,20
MUZAFFARABAD001,MUZAFFARABAD,1986-09-11,,34,18.9
MUZAFFARABAD001,MUZAFFARABAD,1986-09-12,,36,21.1
MUZAFFARABAD001,MUZAFFARABAD,1986-09-13,,34,16.2
MUZAFFARABAD001,MUZAFFARABAD,1986-09-14,,27.4,17.3
MUZAFFARABAD001,MUZAFFARABAD,1986-09-15,,27.5,16.4
MUZAFFARABAD001,MUZAFFARABAD,1986-09-16,,34.2,17.8
MUZAFFARABAD001,MUZAFFARABAD,1986-09-17,,35.2,16.2
MUZAFFARABAD001,MUZAFFARABAD,1986-09-18,,36.5,17.9
MUZAFFARABAD001,MUZAFFARABAD,1986-09-19,,37,18.9
MUZAFFARABAD001,MUZAFFARABAD,1986-09-20,,35.8,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-09-21,,36,18.3
MUZAFFARABAD001,MUZAFFARABAD,1986-09-22,,36.5,18.3
MUZAFFARABAD001,MUZAFFARABAD,1986-09-23,,35.6,19.6
MUZAFFARABAD001,MUZAFFARABAD,1986-09-24,,35.5,20
MUZAFFARABAD001,MUZAFFARABAD,1986-09-25,,31.5,20
MUZAFFARABAD001,MUZAFFARABAD,1986-09-26,,33.5,20.6
MUZAFFARABAD001,MUZAFFARABAD,1986-09-27,,27.8,20
MUZAFFARABAD001,MUZAFFARABAD,1986-09-28,,31.4,16.7
MUZAFFARABAD001,MUZAFFARABAD,1986-09-29,,27.2,16.7
MUZAFFARABAD001,MUZAFFARABAD,1986-09-30,,28.5,18.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-01,,30.8,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-02,,30.3,17.8
MUZAFFARABAD001,MUZAFFARABAD,1986-10-03,,33.5,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-04,,33,20
MUZAFFARABAD001,MUZAFFARABAD,1986-10-05,,33,20.6
MUZAFFARABAD001,MUZAFFARABAD,1986-10-06,,29.5,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-07,,33.3,18.9
MUZAFFARABAD001,MUZAFFARABAD,1986-10-08,,33.5,20
MUZAFFARABAD001,MUZAFFARABAD,1986-10-09,,34,19.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-10,,34.1,20
MUZAFFARABAD001,MUZAFFARABAD,1986-10-11,,33.5,19.9
MUZAFFARABAD001,MUZAFFARABAD,1986-10-12,,34,20
MUZAFFARABAD001,MUZAFFARABAD,1986-10-13,,20.7,14.6
MUZAFFARABAD001,MUZAFFARABAD,1986-10-14,,32,15
MUZAFFARABAD001,MUZAFFARABAD,1986-10-15,,31.2,16.2
MUZAFFARABAD001,MUZAFFARABAD,1986-10-16,,28.6,13.9
MUZAFFARABAD001,MUZAFFARABAD,1986-10-17,,25.6,11.1
MUZAFFARABAD001,MUZAFFARABAD,1986-10-18,,21.1,11.7
MUZAFFARABAD001,MUZAFFARABAD,1986-10-19,,26.1,11.1
MUZAFFARABAD001,MUZAFFARABAD,1986-10-20,,28.5,11.1
MUZAFFARABAD001,MUZAFFARABAD,1986-10-21,,29.5,11
MUZAFFARABAD001,MUZAFFARABAD,1986-10-22,,30.6,10.6
MUZAFFARABAD001,MUZAFFARABAD,1986-10-23,,31,10.7
MUZAFFARABAD001,MUZAFFARABAD,1986-10-24,,30.8,11
MUZAFFARABAD001,MUZAFFARABAD,1986-10-25,,29.5,11.4
MUZAFFARABAD001,MUZAFFARABAD,1986-10-26,,31.4,10.8
MUZAFFARABAD001,MUZAFFARABAD,1986-10-27,,31,11.1
MUZAFFARABAD001,MUZAFFARABAD,1986-10-28,,30.5,10.9
MUZAFFARABAD001,MUZAFFARABAD,1986-10-29,,29.3,11.2
MUZAFFARABAD001,MUZAFFARABAD,1986-10-30,,30,12.2
MUZAFFARABAD001,MUZAFFARABAD,1986-10-31,,26.5,10.6
MUZAFFARABAD001,MUZAFFARABAD,1986-11-01,,30.4,10.6
MUZAFFARABAD001,MUZAFFARABAD,1986-11-02,,28,10.6
MUZAFFARABAD001,MUZAFFARABAD,1986-11-03,,28.5,10.2
MUZAFFARABAD001,MUZAFFARABAD,1986-11-04,,29,10.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-05,,29,9.7
MUZAFFARABAD001,MUZAFFARABAD,1986-11-06,,30,9.4
MUZAFFARABAD001,MUZAFFARABAD,1986-11-07,,28.5,9
MUZAFFARABAD001,MUZAFFARABAD,1986-11-08,,28,9.1
MUZAFFARABAD001,MUZAFFARABAD,1986-11-09,,28,8.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-10,,27.5,8.4
MUZAFFARABAD001,MUZAFFARABAD,1986-11-11,,27.8,8.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-12,,28,8.9
MUZAFFARABAD001,MUZAFFARABAD,1986-11-13,,27.4,9.5
MUZAFFARABAD001,MUZAFFARABAD,1986-11-14,,27.6,11.1
MUZAFFARABAD001,MUZAFFARABAD,1986-11-15,,19,7.8
MUZAFFARABAD001,MUZAFFARABAD,1986-11-16,,10,5.7
MUZAFFARABAD001,MUZAFFARABAD,1986-11-17,,22.5,6.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-18,,23,6.2
MUZAFFARABAD001,MUZAFFARABAD,1986-11-19,,20.5,7.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-20,,23,7.5
MUZAFFARABAD001,MUZAFFARABAD,1986-11-21,,23.5,8.8
MUZAFFARABAD001,MUZAFFARABAD,1986-11-22,,19.6,10.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-23,,23,8
MUZAFFARABAD001,MUZAFFARABAD,1986-11-24,,22,9.4
MUZAFFARABAD001,MUZAFFARABAD,1986-11-25,,16,8.9
MUZAFFARABAD001,MUZAFFARABAD,1986-11-26,,15,8.9
MUZAFFARABAD001,MUZAFFARABAD,1986-11-27,,10,2.2
MUZAFFARABAD001,MUZAFFARABAD,1986-11-28,,15.8,5.1
MUZAFFARABAD001,MUZAFFARABAD,1986-11-29,,20,8.3
MUZAFFARABAD001,MUZAFFARABAD,1986-11-30,,16.5,5.6
MUZAFFARABAD001,MUZAFFARABAD,1986-12-01,,17.5,4.4
MUZAFFARABAD001,MUZAFFARABAD,1986-12-02,,22.5,5
MUZAFFARABAD001,MUZAFFARABAD,1986-12-03,,18.2,7.8
MUZAFFARABAD001,MUZAFFARABAD,1986-12-04,,21,8.5
MUZAFFARABAD001,MUZAFFARABAD,1986-12-05,,22,10
MUZAFFARABAD001,MUZAFFARABAD,1986-12-06,,18.5,13.3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-07,,19.6,10.3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-08,,22.5,8.5
MUZAFFARABAD001,MUZAFFARABAD,1986-12-09,,19,8.3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-10,,19.2,8.9
MUZAFFARABAD001,MUZAFFARABAD,1986-12-11,,18,7.1
MUZAFFARABAD001,MUZAFFARABAD,1986-12-12,,8,1.8
MUZAFFARABAD001,MUZAFFARABAD,1986-12-13,,5.2,2.1
MUZAFFARABAD001,MUZAFFARABAD,1986-12-14,,11,3.7
MUZAFFARABAD001,MUZAFFARABAD,1986-12-15,,11,3.3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-16,,13,0.9
MUZAFFARABAD001,MUZAFFARABAD,1986-12-17,,15.2,1.1
MUZAFFARABAD001,MUZAFFARABAD,1986-12-18,,11,1.3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-19,,14.5,1.9
MUZAFFARABAD001,MUZAFFARABAD,1986-12-20,,16,1.4
MUZAFFARABAD001,MUZAFFARABAD,1986-12-21,,16.5,1.7
MUZAFFARABAD001,MUZAFFARABAD,1986-12-22,,11.7,2.8
MUZAFFARABAD001,MUZAFFARABAD,1986-12-23,,16.5,2.1
MUZAFFARABAD001,MUZAFFARABAD,1986-12-24,,17.1,2.2
MUZAFFARABAD001,MUZAFFARABAD,1986-12-25,,17.8,2.2
MUZAFFARABAD001,MUZAFFARABAD,1986-12-26,,17.5,2.4
MUZAFFARABAD001,MUZAFFARABAD,1986-12-27,,15,2.2
MUZAFFARABAD001,MUZAFFARABAD,1986-12-28,,14.2,3
MUZAFFARABAD001,MUZAFFARABAD,1986-12-29,,14.5,3.5
MUZAFFARABAD001,MUZAFFARABAD,1986-12-30,,14.4,1.4
MUZAFFARABAD001,MUZAFFARABAD,1986-12-31,,18.8,2.1
MUZAFFARABAD001,MUZAFFARABAD,1987-01-01,,12.1,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-02,,19,2.2
MUZAFFARABAD001,MUZAFFARABAD,1987-01-03,,19.2,1.1
MUZAFFARABAD001,MUZAFFARABAD,1987-01-04,,19.1,1.4
MUZAFFARABAD001,MUZAFFARABAD,1987-01-05,,13,3.6
MUZAFFARABAD001,MUZAFFARABAD,1987-01-06,,11.5,2.2
MUZAFFARABAD001,MUZAFFARABAD,1987-01-07,,19,3.1
MUZAFFARABAD001,MUZAFFARABAD,1987-01-08,,18.9,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-09,,19,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-10,,17,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-11,,20.5,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-12,,22.1,3.2
MUZAFFARABAD001,MUZAFFARABAD,1987-01-13,,17,5.6
MUZAFFARABAD001,MUZAFFARABAD,1987-01-14,,12.1,3.1
MUZAFFARABAD001,MUZAFFARABAD,1987-01-15,,17,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-16,,19.6,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-17,,13.6,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-18,,18.2,2.3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-19,,20,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-20,,20.2,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-21,,20,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-22,,20.2,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-23,,16,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-24,,20.9,1.6
MUZAFFARABAD001,MUZAFFARABAD,1987-01-25,,23.5,1.7
MUZAFFARABAD001,MUZAFFARABAD,1987-01-26,,23.1,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-01-27,,23.6,3
MUZAFFARABAD001,MUZAFFARABAD,1987-01-28,,23.8,4.4
MUZAFFARABAD001,MUZAFFARABAD,1987-01-29,,22.2,5
MUZAFFARABAD001,MUZAFFARABAD,1987-01-30,,24.1,5
MUZAFFARABAD001,MUZAFFARABAD,1987-01-31,,24,5.7
MUZAFFARABAD001,MUZAFFARABAD,1987-02-01,,23,5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-02,,24,5.3
MUZAFFARABAD001,MUZAFFARABAD,1987-02-03,,21,5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-04,,23.1,5.8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-05,,25.2,4.9
MUZAFFARABAD001,MUZAFFARABAD,1987-02-06,,26,5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-07,,24.5,6.4
MUZAFFARABAD001,MUZAFFARABAD,1987-02-08,,23,8.3
MUZAFFARABAD001,MUZAFFARABAD,1987-02-09,,9.7,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-10,,20.6,5.6
MUZAFFARABAD001,MUZAFFARABAD,1987-02-11,,22.2,5.9
MUZAFFARABAD001,MUZAFFARABAD,1987-02-12,,20.5,8.9
MUZAFFARABAD001,MUZAFFARABAD,1987-02-13,,19.8,6.1
MUZAFFARABAD001,MUZAFFARABAD,1987-02-14,,23.4,6.3
MUZAFFARABAD001,MUZAFFARABAD,1987-02-15,,21.4,7.5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-16,,13.7,6
MUZAFFARABAD001,MUZAFFARABAD,1987-02-17,,11.5,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-02-18,,8.9,1.1
MUZAFFARABAD001,MUZAFFARABAD,1987-02-19,,15.4,2.8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-20,,16.3,8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-21,,15.8,5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-22,,23.1,5.6
MUZAFFARABAD001,MUZAFFARABAD,1987-02-23,,16.7,7.8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-24,,13,7.8
MUZAFFARABAD001,MUZAFFARABAD,1987-02-25,,9.5,5
MUZAFFARABAD001,MUZAFFARABAD,1987-02-26,,18,5.6
MUZAFFARABAD001,MUZAFFARABAD,1987-02-27,,17.2,6.1
MUZAFFARABAD001,MUZAFFARABAD,1987-02-28,,23.1,6.7
MUZAFFARABAD001,MUZAFFARABAD,1987-03-01,,24.7,7.2
MUZAFFARABAD001,MUZAFFARABAD,1987-03-02,,26,8.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-03,,24,8.2
MUZAFFARABAD001,MUZAFFARABAD,1987-03-04,,28,8.9
MUZAFFARABAD001,MUZAFFARABAD,1987-03-05,,28,11.1
MUZAFFARABAD001,MUZAFFARABAD,1987-03-06,,19,9.9
MUZAFFARABAD001,MUZAFFARABAD,1987-03-07,,12,9.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-08,,14,8.6
MUZAFFARABAD001,MUZAFFARABAD,1987-03-09,,24.5,9.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-10,,26,9.8
MUZAFFARABAD001,MUZAFFARABAD,1987-03-11,,26,11.1
MUZAFFARABAD001,MUZAFFARABAD,1987-03-12,,26,10.8
MUZAFFARABAD001,MUZAFFARABAD,1987-03-13,,21,10.6
MUZAFFARABAD001,MUZAFFARABAD,1987-03-14,,14,9.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-15,,25,11.3
MUZAFFARABAD001,MUZAFFARABAD,1987-03-16,,15,9.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-17,,18.6,9.7
MUZAFFARABAD001,MUZAFFARABAD,1987-03-18,,22,9.7
MUZAFFARABAD001,MUZAFFARABAD,1987-03-19,,23.5,11.2
MUZAFFARABAD001,MUZAFFARABAD,1987-03-20,,15.5,8.3
MUZAFFARABAD001,MUZAFFARABAD,1987-03-21,,18,8.6
MUZAFFARABAD001,MUZAFFARABAD,1987-03-22,,11.5,8.9
MUZAFFARABAD001,MUZAFFARABAD,1987-03-23,,11.1,7.8
MUZAFFARABAD001,MUZAFFARABAD,1987-03-24,,20.5,9.1
MUZAFFARABAD001,MUZAFFARABAD,1987-03-25,,21.7,11.1
MUZAFFARABAD001,MUZAFFARABAD,1987-03-26,,17.5,9.6
MUZAFFARABAD001,MUZAFFARABAD,1987-03-27,,25.5,11.4
MUZAFFARABAD001,MUZAFFARABAD,1987-03-28,,26.2,12.2
MUZAFFARABAD001,MUZAFFARABAD,1987-03-29,,24.5,14.9
MUZAFFARABAD001,MUZAFFARABAD,1987-03-30,,25,12.5
MUZAFFARABAD001,MUZAFFARABAD,1987-03-31,,29.4,14.9
MUZAFFARABAD001,MUZAFFARABAD,1987-04-01,,29,15
MUZAFFARABAD001,MUZAFFARABAD,1987-04-02,,29.1,12.8
MUZAFFARABAD001,MUZAFFARABAD,1987-04-03,,22.8,11.9
MUZAFFARABAD001,MUZAFFARABAD,1987-04-04,,18,9.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-05,,26.5,10.8
MUZAFFARABAD001,MUZAFFARABAD,1987-04-06,,30,13.1
MUZAFFARABAD001,MUZAFFARABAD,1987-04-07,,28.2,16.7
MUZAFFARABAD001,MUZAFFARABAD,1987-04-08,,28,14.4
MUZAFFARABAD001,MUZAFFARABAD,1987-04-09,,21.6,10
MUZAFFARABAD001,MUZAFFARABAD,1987-04-10,,19,8.5
MUZAFFARABAD001,MUZAFFARABAD,1987-04-11,,27.8,11.1
MUZAFFARABAD001,MUZAFFARABAD,1987-04-12,,27.2,11.7
MUZAFFARABAD001,MUZAFFARABAD,1987-04-13,,27.9,10.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-14,,28.1,11.9
MUZAFFARABAD001,MUZAFFARABAD,1987-04-15,,30,13
MUZAFFARABAD001,MUZAFFARABAD,1987-04-16,,29.7,13.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-17,,30.5,15.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-18,,33,15.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-19,,33.5,15.9
MUZAFFARABAD001,MUZAFFARABAD,1987-04-20,,36.5,17.3
MUZAFFARABAD001,MUZAFFARABAD,1987-04-21,,37,20.6
MUZAFFARABAD001,MUZAFFARABAD,1987-04-22,,34.5,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-04-23,,31.5,12.2
MUZAFFARABAD001,MUZAFFARABAD,1987-04-24,,15,11.7
MUZAFFARABAD001,MUZAFFARABAD,1987-04-25,,29.4,13.4
MUZAFFARABAD001,MUZAFFARABAD,1987-04-26,,33.3,14.6
MUZAFFARABAD001,MUZAFFARABAD,1987-04-27,,35,16.1
MUZAFFARABAD001,MUZAFFARABAD,1987-04-28,,36.4,17.2
MUZAFFARABAD001,MUZAFFARABAD,1987-04-29,,35.5,17.8
MUZAFFARABAD001,MUZAFFARABAD,1987-04-30,,33.5,15
MUZAFFARABAD001,MUZAFFARABAD,1987-05-01,,35.4,17.2
MUZAFFARABAD001,MUZAFFARABAD,1987-05-02,,21.5,13.3
MUZAFFARABAD001,MUZAFFARABAD,1987-05-03,,22.6,12.8
MUZAFFARABAD001,MUZAFFARABAD,1987-05-04,,28.8,13.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-05,,31.6,16.7
MUZAFFARABAD001,MUZAFFARABAD,1987-05-06,,30.6,14.4
MUZAFFARABAD001,MUZAFFARABAD,1987-05-07,,28,15.3
MUZAFFARABAD001,MUZAFFARABAD,1987-05-08,,23.2,11.7
MUZAFFARABAD001,MUZAFFARABAD,1987-05-09,,22.2,13.2
MUZAFFARABAD001,MUZAFFARABAD,1987-05-10,,17.5,13.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-11,,25.8,9.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-12,,27.2,11.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-13,,27,13.6
MUZAFFARABAD001,MUZAFFARABAD,1987-05-14,,15.2,11.1
MUZAFFARABAD001,MUZAFFARABAD,1987-05-15,,29.3,14.3
MUZAFFARABAD001,MUZAFFARABAD,1987-05-16,,30.6,15.7
MUZAFFARABAD001,MUZAFFARABAD,1987-05-17,,25,14.4
MUZAFFARABAD001,MUZAFFARABAD,1987-05-18,,34,17.2
MUZAFFARABAD001,MUZAFFARABAD,1987-05-19,,34.1,18.4
MUZAFFARABAD001,MUZAFFARABAD,1987-05-20,,34.5,17.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-21,,24,17.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-22,,20,15.6
MUZAFFARABAD001,MUZAFFARABAD,1987-05-23,,22.6,15.6
MUZAFFARABAD001,MUZAFFARABAD,1987-05-24,,29.9,14.2
MUZAFFARABAD001,MUZAFFARABAD,1987-05-25,,33.7,16.2
MUZAFFARABAD001,MUZAFFARABAD,1987-05-26,,35.8,15.9
MUZAFFARABAD001,MUZAFFARABAD,1987-05-27,,38.1,20
MUZAFFARABAD001,MUZAFFARABAD,1987-05-28,,39.6,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-05-29,,39.8,20
MUZAFFARABAD001,MUZAFFARABAD,1987-05-30,,39.4,20.3
MUZAFFARABAD001,MUZAFFARABAD,1987-05-31,,37,20
MUZAFFARABAD001,MUZAFFARABAD,1987-06-01,,40.2,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-06-02,,38.2,22.2
MUZAFFARABAD001,MUZAFFARABAD,1987-06-03,,27.4,16.1
MUZAFFARABAD001,MUZAFFARABAD,1987-06-04,,28.2,16.7
MUZAFFARABAD001,MUZAFFARABAD,1987-06-05,,37,20.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-06,,39.7,21.6
MUZAFFARABAD001,MUZAFFARABAD,1987-06-07,,42,22.2
MUZAFFARABAD001,MUZAFFARABAD,1987-06-08,,42.3,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-06-09,,36.5,18.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-10,,33,19.4
MUZAFFARABAD001,MUZAFFARABAD,1987-06-11,,34.8,20.8
MUZAFFARABAD001,MUZAFFARABAD,1987-06-12,,35.4,16.5
MUZAFFARABAD001,MUZAFFARABAD,1987-06-13,,36,19.4
MUZAFFARABAD001,MUZAFFARABAD,1987-06-14,,38.5,20.6
MUZAFFARABAD001,MUZAFFARABAD,1987-06-15,,37.5,22.5
MUZAFFARABAD001,MUZAFFARABAD,1987-06-16,,28.9,19.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-17,,35,19.7
MUZAFFARABAD001,MUZAFFARABAD,1987-06-18,,37.2,19.1
MUZAFFARABAD001,MUZAFFARABAD,1987-06-19,,37.5,20
MUZAFFARABAD001,MUZAFFARABAD,1987-06-20,,38,20.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-21,,38,18.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-22,,31,17.8
MUZAFFARABAD001,MUZAFFARABAD,1987-06-23,,35,20
MUZAFFARABAD001,MUZAFFARABAD,1987-06-24,,38.3,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-06-25,,39,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-06-26,,41,18.7
MUZAFFARABAD001,MUZAFFARABAD,1987-06-27,,40,22.2
MUZAFFARABAD001,MUZAFFARABAD,1987-06-28,,40.9,22.3
MUZAFFARABAD001,MUZAFFARABAD,1987-06-29,,41,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-06-30,,42,23.6
MUZAFFARABAD001,MUZAFFARABAD,1987-07-01,,42.5,23.9
MUZAFFARABAD001,MUZAFFARABAD,1987-07-02,,41,23.2
MUZAFFARABAD001,MUZAFFARABAD,1987-07-03,,42.1,23.6
MUZAFFARABAD001,MUZAFFARABAD,1987-07-04,,43,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-05,,43.5,24.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-06,,40.6,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-07,,41.1,23.6
MUZAFFARABAD001,MUZAFFARABAD,1987-07-08,,36.1,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-09,,38.3,23.1
MUZAFFARABAD001,MUZAFFARABAD,1987-07-10,,40,21.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-11,,40,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-07-12,,32.2,19.4
MUZAFFARABAD001,MUZAFFARABAD,1987-07-13,,30.3,19.4
MUZAFFARABAD001,MUZAFFARABAD,1987-07-14,,36.7,19.7
MUZAFFARABAD001,MUZAFFARABAD,1987-07-15,,39.4,22.5
MUZAFFARABAD001,MUZAFFARABAD,1987-07-16,,40,21.4
MUZAFFARABAD001,MUZAFFARABAD,1987-07-17,,37.2,23.1
MUZAFFARABAD001,MUZAFFARABAD,1987-07-18,,39.3,22.2
MUZAFFARABAD001,MUZAFFARABAD,1987-07-19,,38.9,21.2
MUZAFFARABAD001,MUZAFFARABAD,1987-07-20,,37.5,20.2
MUZAFFARABAD001,MUZAFFARABAD,1987-07-21,,38.1,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-07-22,,40,24.6
MUZAFFARABAD001,MUZAFFARABAD,1987-07-23,,40.6,27.3
MUZAFFARABAD001,MUZAFFARABAD,1987-07-24,,41,22.2
MUZAFFARABAD001,MUZAFFARABAD,1987-07-25,,35.3,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-07-26,,32.2,20.9
